epoch;acc;loss;val_acc;val_loss
0;0.217271500656;1816.06553302;0.196379998233;1624.92991638
1;0.209403250057;1034.67523041;0.196380004287;601.110618591
2;0.209403249714;386.348670006;0.19637999963;228.967412949
3;0.209403250602;150.431135273;0.19637999963;92.9523630142
4;0.209403250413;63.9079475403;0.196380001027;42.8236923218
5;0.20940325014;31.91121912;0.196380001942;24.1964352131
6;0.231651000623;18.1284508765;0.356938751414;5.92496752739
7;0.32872337522;4.47794032097;0.356938747689;3.22401624918
8;0.324442249816;2.57345784605;0.356938745826;2.08474764228
9;0.337052625231;1.84003765434;0.356938747689;1.65085244179
10;0.317995249201;1.55649208724;0.356938749552;1.48054395616
11;0.337052625138;1.44741041064;0.356938745826;1.40857596695
12;0.32466787314;1.40467979163;0.356938749552;1.38612648845
13;0.337052625883;1.38509378135;0.356938751414;1.36339786649
14;0.315702248644;1.37968139648;0.356938751414;1.3828561455
15;0.312884750031;1.38245947212;0.356938753277;1.38291282952
16;0.337052625511;1.37851468027;0.356938747689;1.36676816642
17;0.33705262579;1.37525520027;0.35693875514;1.36348322034
18;0.327032374498;1.38119822443;0.356938747689;1.36098052561
19;0.328692123713;1.37105779946;0.356938745826;1.36110371351
20;0.31483824905;1.37785301208;0.356938749552;1.35900776088
21;0.335235250648;1.37267901003;0.356938743964;1.36186259985
22;0.322500126623;1.37922078222;0.356938751414;1.36165934801
23;0.304715125822;1.38469926715;0.356938753277;1.36099886894
24;0.337052624673;1.38002773076;0.356938751414;1.36077895761
25;0.337052627467;1.37447668761;0.356938749552;1.37058952451
26;0.337052624486;1.37390164882;0.356938751414;1.36496947706
27;0.335817001387;1.37512632757;0.23481125012;1.38060747087
28;0.319275498763;1.37698716223;0.356938749552;1.36536662281
29;0.31064162394;1.38512172997;0.356938753277;1.36313575506
30;0.337052625977;1.37461249083;0.356938753277;1.35783028603
31;0.337052626163;1.37406952679;0.356938745826;1.35888271034
32;0.337052624859;1.37701902241;0.356938745826;1.35869464278
33;0.325092250295;1.3783549577;0.356938749552;1.35743749142
34;0.326930623688;1.37630698681;0.356938745826;1.35977047682
35;0.323288000189;1.37535666525;0.356938751414;1.35980552435
36;0.334002125822;1.37667501122;0.356938745826;1.35740715265
37;0.337052625977;1.37231580168;0.356938743964;1.36754749715
38;0.3370526243;1.3734875232;0.35693875514;1.3585473001
39;0.317506374093;1.37452934086;0.356938747689;1.36864869297
40;0.337052623695;1.37839503586;0.356938757002;1.35887385905
41;0.318583874591;1.37578061223;0.356938757002;1.35796017945
42;0.331228999631;1.37258395255;0.23481125012;1.37440010905
43;0.318540249951;1.37675721645;0.356938753277;1.35992142558
44;0.326507750154;1.37383940965;0.35693875514;1.36378204823
45;0.333397625387;1.37538612783;0.234811249189;1.38042089343
46;0.316494875425;1.37415601164;0.356938747689;1.36058600247
47;0.326171126449;1.37601899952;0.356938747689;1.3664482832
48;0.32766225012;1.37743027657;0.356938749552;1.36969488859
49;0.324241625145;1.37315764278;0.356938749552;1.3610996753
50;0.337052625604;1.37798430324;0.356938745826;1.36040081084
51;0.322315376066;1.37612486184;0.356938753277;1.36088526249
52;0.323765124939;1.37343006432;0.356938749552;1.3618774116
53;0.337052622717;1.37569988817;0.356938749552;1.36267822981
54;0.337052625325;1.37918825746;0.356938757002;1.36448006332
55;0.315566748008;1.37643981576;0.356938749552;1.35798248649
56;0.33705262579;1.3750962168;0.356938747689;1.36317275465
57;0.337052626535;1.37634987235;0.356938749552;1.35774324834
58;0.33705262444;1.37814280242;0.356938749552;1.37535889447
59;0.337052626163;1.37163279206;0.356938753277;1.35880255699
60;0.337052626349;1.37424004227;0.356938751414;1.36185848713
61;0.337052623555;1.37602840513;0.356938749552;1.3573602289
62;0.330494000483;1.37365927845;0.356938745826;1.35808551311
63;0.333878250606;1.37594090402;0.35693875514;1.35692997277
64;0.327493749419;1.37162342668;0.356938742101;1.37377138436
65;0.323865126818;1.37460969388;0.356938749552;1.36253800988
66;0.337052624347;1.37345561385;0.356938751414;1.36325797439
67;0.325580499135;1.37553127706;0.356938751414;1.36294640601
68;0.337052626163;1.37518250793;0.356938742101;1.36185529828
69;0.337052625325;1.37213241011;0.356938746758;1.35797330737
70;0.33066325027;1.36960157007;0.356938745826;1.35880811512
71;0.337052623555;1.37027133554;0.356938747689;1.37232300639
72;0.337052622996;1.37420569658;0.356938747689;1.36251708865
73;0.337052627094;1.37519975156;0.356938747689;1.3578903228
74;0.337052625697;1.37103394568;0.356938747689;1.3646338135
75;0.33705262607;1.37109696567;0.356938747689;1.36273680627
76;0.337052626163;1.3729966566;0.35693875514;1.36047050357
77;0.32770962473;1.37477433681;0.356938747689;1.36363838613
78;0.337052624766;1.37268930525;0.356938745826;1.36874635518
79;0.337052624393;1.373720631;0.356938751414;1.35791097581
80;0.337052625045;1.37609593421;0.356938749552;1.36263288558
81;0.322141125239;1.37426168323;0.356938747689;1.37218357623
82;0.337052625418;1.37505812645;0.356938751414;1.36572012305
83;0.337052624114;1.37067959756;0.356938751414;1.36011072993
84;0.337052626256;1.3715031743;0.356938747689;1.35748262703
85;0.3187447506;1.37637540102;0.356938749552;1.3661852479
86;0.33705262458;1.37189566344;0.356938747689;1.36126852036
87;0.337052624859;1.37041924596;0.35693875514;1.35981038213
88;0.337052624859;1.37068624049;0.356938747689;1.36469753087
89;0.337052624114;1.37717366517;0.356938751414;1.36418241262
90;0.337052625325;1.37347858697;0.356938747689;1.36897066236
91;0.318907749753;1.3751918599;0.356938747689;1.35988840461
92;0.337052625185;1.36925572157;0.356938751414;1.37014219165
93;0.3370526243;1.37417455018;0.356938749552;1.36850197613
94;0.337052625604;1.37377224267;0.356938752346;1.35788871348
95;0.337052626442;1.37251170576;0.356938753277;1.35915072262
96;0.337052625325;1.37279723287;0.356938745826;1.36499112844
97;0.337052624719;1.37443021983;0.356938757002;1.35700522363
98;0.330063250381;1.37369607538;0.35693875514;1.36125697196
99;0.330298252311;1.36803733855;0.35693875514;1.36504039168
0;0.323511000536;43.8028559208;0.356968749315;43.5415415764
1;0.389010499232;43.3190392971;0.46893000789;43.0205082893
2;0.519623874128;42.7582363129;0.622308760881;42.3826551437
3;0.607766498253;42.1670014858;0.683909997344;41.8284988403
4;0.667733750492;41.6787138462;0.727019995451;41.3979053497
5;0.691626998782;41.2786076546;0.756631247699;41.0151629448
6;0.715844000876;40.9082633972;0.769973754883;40.6518416405
7;0.735647247732;40.5417894363;0.78658875078;40.2951836586
8;0.748872373253;40.1911092758;0.79435750097;39.9516062737
9;0.761740874499;39.8542993069;0.803621254861;39.6235866547
10;0.773433375359;39.5154755592;0.820443756878;39.2864704132
11;0.785695374757;39.1864262581;0.827822506428;38.9717612267
12;0.793447377533;38.8634057045;0.829970002174;38.6478238106
13;0.802778750658;38.546318531;0.835602499545;38.3375725746
14;0.804761496931;38.2443953991;0.837841257453;38.0342860222
15;0.813790874928;37.9354394436;0.843021266162;37.7313895226
16;0.817964001745;37.6366631508;0.847556248307;37.4350199699
17;0.821758123487;37.3390487671;0.84850500524;37.1493506432
18;0.826586125046;37.0450912952;0.850137509406;36.8590273857
19;0.828850372881;36.7610750675;0.852952495217;36.5764451027
20;0.830873000622;36.4791439533;0.854263745248;36.2984714508
21;0.835856124759;36.1977586746;0.858977504075;36.0153603554
22;0.836312875897;35.9218990803;0.856425002217;35.7496347427
23;0.839627372473;35.6471283436;0.859230004251;35.4718770981
24;0.843171376735;35.3754574776;0.859635002911;35.2065930367
25;0.843753747642;35.1055641651;0.86508500576;34.9368057251
26;0.847907745838;34.8377223015;0.861517496407;34.6817817688
27;0.847736503929;34.5770116329;0.863509997725;34.4197359085
28;0.851096250117;34.3144464493;0.865913748741;34.1600313187
29;0.852690375596;34.0546429634;0.866998739541;33.9027328491
30;0.852099376917;33.8014820099;0.869958750904;33.6490545273
31;0.854649373889;33.5501552105;0.867762506008;33.4064769745
32;0.855400750041;33.2980760574;0.872382499278;33.1460399628
33;0.859020125866;33.0450652599;0.872267499566;32.9037995338
34;0.857986875623;32.8022373199;0.873863741755;32.6557273865
35;0.860961749405;32.5575061321;0.874108761549;32.4172577858
36;0.859258248657;32.3177290916;0.874616242945;32.1742777824
37;0.86267637983;32.0752484322;0.87527000159;31.9373707771
38;0.863770377636;31.8357052565;0.874422490597;31.7052361965
39;0.863731501997;31.6009840727;0.875962503254;31.4684019089
40;0.867738875747;31.3657411814;0.877891257405;31.2345545292
41;0.866770623624;31.1320526123;0.879118748009;31.0017945766
42;0.868932375312;30.900680232;0.87886249274;30.7761244774
43;0.868592376262;30.6741017818;0.877425000072;30.5537548065
44;0.869848749787;30.4474165678;0.877660006285;30.3279697895
45;0.870855122805;30.2234425068;0.880003757775;30.1022562981
46;0.869978124648;30.0030245066;0.877273760736;29.8866927624
47;0.871833252162;29.7801064253;0.880552507937;29.6615059376
48;0.873047372699;29.5617438555;0.881729990244;29.4393455982
49;0.873331499845;29.3440742016;0.880703747272;29.2284564972
50;0.874426127225;29.1284277439;0.881061248481;29.0119636059
51;0.874268877506;28.9153751373;0.881807498634;28.8013148308
52;0.875344374031;28.7022907495;0.882533766329;28.5892422199
53;0.87659362331;28.4902507782;0.878186248243;28.3941349983
54;0.877082254738;28.282314539;0.882909998298;28.172878027
55;0.878875499219;28.0747728109;0.883643746376;27.9674363136
56;0.879399497062;27.8690199375;0.883457496762;27.7644479275
57;0.880232997984;27.6650234938;0.884602501988;27.5610599518
58;0.878778751194;27.4655436516;0.884816251695;27.3611087799
59;0.879422999918;27.2635286093;0.885726250708;27.1597735882
60;0.880959375948;27.0633449793;0.884939998388;26.9621701241
61;0.881515623629;26.865670228;0.885437503457;26.7689161301
62;0.88165762797;26.6703273773;0.880952507257;26.5841898918
63;0.881160250306;26.478032732;0.885269999504;26.3807630539
64;0.882732751966;26.2829231977;0.885941252112;26.1892278194
65;0.883746247739;26.0918050766;0.884366251528;26.0070762634
66;0.883650997281;25.9035045624;0.886314995587;25.8115825653
67;0.885611250997;25.7136986732;0.886284999549;25.6233725548
68;0.885394874215;25.5266201973;0.887598752975;25.435300827
69;0.884772626311;25.3419459343;0.888201251626;25.2512440681
70;0.886863125861;25.1575295925;0.888428747654;25.069411993
71;0.887097999454;24.9749222994;0.886735007167;24.8896296024
72;0.885675127804;24.7979570389;0.889118753374;24.7073791027
73;0.887359501421;24.6150096178;0.889991246164;24.5299589634
74;0.888456751406;24.4373616934;0.888538755476;24.3540697098
75;0.887926003337;24.2601848364;0.888937503099;24.179721117
76;0.890382750332;24.083570838;0.890689998865;24.0027990341
77;0.889071124792;23.9123884439;0.890180006623;23.8354320526
78;0.888759250194;23.7410601139;0.889006249607;23.6644887924
79;0.89083949849;23.5676548004;0.889114998281;23.49700737
80;0.890384877473;23.3997953653;0.892218746245;23.3215787411
81;0.889970376343;23.2315747738;0.890482492745;23.1579575539
82;0.890639752895;23.065070653;0.891791254282;22.9894676208
83;0.892361497879;22.8980302095;0.891672492027;22.8299028873
84;0.89128087461;22.7359260798;0.891283750534;22.6665651798
85;0.891066624969;22.574232626;0.891698755324;22.503565073
86;0.891976623237;22.4108775377;0.892253756523;22.3433504105
87;0.891706376523;22.2527364016;0.891542501748;22.1840958595
88;0.892526628077;22.0932088614;0.893423750997;22.0220594406
89;0.892789497226;21.9362261295;0.891711249948;21.8710713387
90;0.893163752556;21.7810011387;0.893633745611;21.7128174305
91;0.894033002853;21.6257044077;0.891357496381;21.5612571239
92;0.89413074702;21.471523118;0.89176749438;21.4089872837
93;0.895133247226;21.3200517654;0.892343759537;21.2607998848
94;0.894811625779;21.1695647717;0.890913754702;21.1136057377
95;0.894566372037;21.0206347466;0.891615003347;20.9616799355
96;0.895580874383;20.8712247133;0.894695006311;20.8123028278
97;0.89586199671;20.7237893105;0.894117496908;20.6671802998
98;0.896056878567;20.5783364058;0.895213760436;20.5194704533
99;0.895870626718;20.4343242645;0.89361499995;20.3766462803
