epoch;acc;loss;lr;val_acc;val_loss
52;0.834666714668;0.452191114724;1e-05;0.773333406448;0.645825338364
53;0.827458385229;0.462328347117;1e-05;0.741666722298;0.707819128036
54;0.833875052631;0.443553460091;1e-05;0.77166672945;0.629302692413
55;0.834375048876;0.449563169926;1e-05;0.705000054836;0.915491235256
56;0.836041718423;0.441094453484;1e-05;0.7650000453;0.645905649662
57;0.838541719615;0.441737731695;1e-05;0.716666722298;0.803870475292
58;0.839291717708;0.436565294713;1e-05;0.711666703224;0.884017050266
59;0.841041716635;0.431606961489;1e-05;0.751666724682;0.836386716366
60;0.836375053227;0.434502405971;1e-05;0.720000076294;0.797983360291
61;0.845416718721;0.425963646472;1e-05;0.686666727066;1.06831080914
62;0.84741671443;0.415983124226;1e-05;0.771666705608;0.624953174591
63;0.84250005126;0.426716275066;1e-05;0.681666731834;1.06809735298
64;0.846416714191;0.418534903377;1e-05;0.790000081062;0.58660094738
65;0.84695838213;0.414007565379;1e-05;0.751666724682;0.653442823887
66;0.849541713595;0.40909408018;1e-05;0.70833337307;0.885519957542
67;0.848000046015;0.41251883626;1e-05;0.813333415985;0.524774384499
68;0.851833385825;0.397562939078;1e-05;0.810000050068;0.52174205184
69;0.854166715145;0.397588839084;1e-05;0.756666707993;0.743492293358
70;0.85250005126;0.403029780686;1e-05;0.831666731834;0.484949147701
71;0.853708380759;0.399255082458;1e-05;0.75166670084;0.806630587578
72;0.853708381057;0.394888626486;1e-05;0.755000054836;0.678806650639
73;0.855541713238;0.394563312531;1e-05;0.74500002861;0.656241071224
74;0.854250045419;0.400337352008;1e-05;0.716666698456;0.890583515167
75;0.856250046492;0.389505327642;1e-05;0.823333394527;0.503047525883
76;0.859833379686;0.384814134389;1e-05;0.756666707993;0.602565765381
77;0.860000045896;0.381646470428;1e-05;0.801666724682;0.574281859398
78;0.862250041068;0.37654402338;1e-05;0.805000066757;0.568717420101
79;0.861958378553;0.379609947354;1e-05;0.748333406448;0.765801846981
80;0.863666711748;0.372402846217;1e-05;0.813333392143;0.556304723024
81;0.865458379686;0.371495939717;1e-05;0.748333382607;0.803132236004
82;0.862833380699;0.373527923673;1e-05;0.808333384991;0.537221127748
83;0.86287504524;0.373344279081;1e-05;0.691666710377;1.16850266457
84;0.860666713417;0.379018910527;1e-05;0.7900000453;0.665277194977
85;0.868500046134;0.35918522656;1e-05;0.79000005722;0.629910874367
86;0.865500042737;0.371710837781;1e-05;0.72166672945;1.07385189533
87;0.867833377719;0.359803352058;1e-05;0.826666712761;0.480407977104
88;0.869500046372;0.357599800453;1e-05;0.743333399296;0.778601646423
89;0.868666715622;0.357272194624;1e-05;0.72166672945;0.774927055836
90;0.870375043154;0.354202142134;1e-05;0.813333404064;0.566226279736
91;0.867750045359;0.358996474296;1e-05;0.748333394527;0.666998970509
92;0.870333383083;0.356268374845;1e-05;0.765000069141;0.794193768501
93;0.872625039518;0.352372631282;1e-05;0.756666731834;0.632649278641
94;0.873208377659;0.350418214947;1e-05;0.771666741371;0.622641444206
95;0.873791711628;0.346689652205;1e-05;0.791666710377;0.67145858407
96;0.875208375454;0.346580467373;1e-05;0.786666715145;0.689487683773
97;0.874125046134;0.345665129051;1e-05;0.791666734219;0.587994670868
98;0.876625046432;0.339885272756;1e-05;0.721666717529;1.09992053509
99;0.876291709542;0.338082561418;1e-05;0.681666731834;1.63343861103
0;0.423583367057;1.81424697042;1e-05;0.261666688323;2.2159014225
1;0.562625046968;1.18280222952;1e-05;0.511666703224;1.47610650063
2;0.607500049174;1.05807256877;1e-05;0.576666712761;1.11469082832
3;0.634208387136;0.975653347075;1e-05;0.606666719913;0.999063396454
4;0.65312505275;0.916137690544;1e-05;0.630000054836;0.945203495026
5;0.666916725636;0.881531680226;1e-05;0.665000081062;0.864360415936
6;0.681500059664;0.83924231708;1e-05;0.648333370686;0.847334587574
7;0.696916726232;0.800130492151;1e-05;0.705000054836;0.77798756361
8;0.699541723728;0.79334366709;1e-05;0.641666710377;0.924206852913
9;0.71016672641;0.765091106892;1e-05;0.596666693687;1.44480130672
10;0.715791724324;0.752777779996;1e-05;0.705000054836;0.761089074612
11;0.726166722178;0.733947420418;1e-05;0.661666727066;0.983512020111
12;0.731666724384;0.713473859429;1e-05;0.691666710377;0.769481313229
13;0.733958389759;0.703364301622;1e-05;0.663333404064;0.934542369843
14;0.74408339262;0.682184359133;1e-05;0.696666717529;0.792343056202
15;0.746791724265;0.670465535074;1e-05;0.7150000453;0.682643806934
16;0.750458393991;0.661613523662;1e-05;0.635000061989;1.21830635071
17;0.750833389759;0.661546608061;1e-05;0.701666724682;0.77177605629
18;0.752250064611;0.651046051532;1e-05;0.708333396912;0.819598400593
19;0.759750062525;0.640134092569;1e-05;0.691666722298;0.879901134968
20;0.761583391726;0.637381951362;1e-05;0.785000085831;0.611925458908
21;0.769833392799;0.612602570057;1e-05;0.736666715145;0.652445840836
22;0.771166730821;0.613774810731;1e-05;0.745000064373;0.663916575909
23;0.776500065923;0.60400545463;1e-05;0.616666710377;1.85100152493
24;0.775875063241;0.60326158613;1e-05;0.79000005722;0.579750359058
25;0.780916728973;0.588097914159;1e-05;0.743333387375;0.685783052444
26;0.781291728318;0.582415978909;1e-05;0.651666712761;1.03274526596
27;0.781583396792;0.575446890146;1e-05;0.753333413601;0.747053790092
28;0.794125065804;0.555977109969;1e-05;0.780000066757;0.616241133213
29;0.786666728556;0.563158601969;1e-05;0.668333411217;1.04245107174
30;0.795250062048;0.550139021724;1e-05;0.626666724682;1.32717754841
31;0.797583391964;0.54850395143;1e-05;0.708333396912;0.749671959877
32;0.790083394945;0.555482977182;1e-05;0.768333387375;0.622041130066
33;0.800833393931;0.539494775534;1e-05;0.743333387375;0.680583262444
34;0.802791727781;0.534087909609;1e-05;0.761666727066;0.652114593983
35;0.804375059307;0.521551159918;1e-05;0.74666672945;0.703560113907
36;0.802208390236;0.530272454172;1e-05;0.796666717529;0.617786574364
37;0.808250060081;0.514585350156;1e-05;0.776666712761;0.629013299942
38;0.814125059247;0.509185813218;1e-05;0.756666731834;0.635497796535
39;0.81445838958;0.501376110911;1e-05;0.758333396912;0.687274670601
40;0.811166726351;0.504512397498;1e-05;0.72833340168;0.721919035912
41;0.812166725397;0.502219269872;1e-05;0.7400000453;0.687825930119
42;0.818291727006;0.488390749544;1e-05;0.758333408833;0.697944188118
43;0.824791718721;0.4800692904;1e-05;0.65333340168;1.49264965057
44;0.819791722298;0.481147883683;1e-05;0.78500007391;0.553773069382
45;0.825208387971;0.478918198794;1e-05;0.65333340168;1.24295732975
46;0.821541722119;0.482204075456;1e-05;0.691666734219;0.877647817135
47;0.824708387852;0.47695250988;1e-05;0.811666727066;0.614773464203
48;0.826291718781;0.471554048806;1e-05;0.705000042915;1.13901801109
49;0.831166720986;0.454886790216;1e-05;0.778333377838;0.580811876059
50;0.828833386004;0.461857503057;1e-05;0.760000038147;0.676949155331
51;0.83445838809;0.449488481432;1e-05;0.811666727066;0.5521286726
52;0.832875053287;0.447066669017;1e-05;0.793333399296;0.601523077488
53;0.834041716456;0.45182918489;1e-05;0.81500005722;0.529235482216
54;0.834375053346;0.44923059389;1e-05;0.781666743755;0.558737826347
55;0.838541718423;0.441609415859;1e-05;0.660000061989;1.19707241058
56;0.83983338505;0.43924195528;1e-05;0.688333404064;0.916869735718
57;0.841750051677;0.433119507432;1e-05;0.758333396912;0.610519134998
58;0.845250048339;0.422398642004;1e-05;0.796666705608;0.539053821564
59;0.846291718483;0.417178592831;1e-05;0.756666743755;0.687896931171
60;0.844791717827;0.42436762765;1e-05;0.77666670084;0.6284512043
61;0.844791718721;0.411058501154;1e-05;0.701666736603;0.903738701344
62;0.850958381295;0.404545029849;1e-05;0.766666722298;0.581191903353
63;0.848083383143;0.41453718707;1e-05;0.788333415985;0.660645437241
64;0.842583380938;0.42482778728;1e-05;0.681666696072;1.4218975544
65;0.85287504375;0.399147747755;1e-05;0.750000059605;0.740924286842
66;0.849083382785;0.410596506894;1e-05;0.825000047684;0.504918676615
67;0.849125049412;0.411091172099;1e-05;0.718333387375;0.750760936737
68;0.849000050128;0.405496588349;1e-05;0.761666727066;0.663909733295
69;0.853166716099;0.403021508306;1e-05;0.811666727066;0.573234122992
70;0.856666715443;0.39176466167;1e-05;0.753333377838;0.750124812126
71;0.854375046194;0.397935927808;1e-05;0.725000059605;0.890426814556
72;0.859500047266;0.38439728424;1e-05;0.796666705608;0.535598164797
73;0.854666718841;0.395491599441;1e-05;0.776666712761;0.645513248444
74;0.85508338511;0.390434287488;1e-05;0.786666750908;0.636154437065
75;0.858958380818;0.378856046498;1e-05;0.783333408833;0.602660787106
76;0.857833377719;0.385199197158;1e-05;0.791666698456;0.600481313467
77;0.861125046313;0.381873712391;1e-05;0.773333382607;0.649594056606
78;0.862250049114;0.369878021106;1e-05;0.716666734219;1.19522044659
79;0.861875046194;0.375098660067;1e-05;0.768333387375;0.637908256054
80;0.859500047266;0.384105934501;1e-05;0.666666722298;1.11874060631
81;0.863666711748;0.365228513032;1e-05;0.693333399296;1.22992584705
82;0.859666710794;0.379820542037;1e-05;0.741666722298;0.696433031559
83;0.869250044227;0.356264907867;1e-05;0.768333399296;0.707426607609
84;0.867333380282;0.357101943642;1e-05;0.761666703224;0.703401511908
85;0.865875043869;0.362455233485;1e-05;0.728333365917;0.921687698364
86;0.86591671139;0.365540914536;1e-05;0.735000050068;0.750508093834
87;0.868041715026;0.357450837642;1e-05;0.718333387375;0.983498883247
88;0.867583380342;0.36083034724;1e-05;0.793333411217;0.629696846008
89;0.872666712701;0.346875386685;1e-05;0.801666736603;0.527373349667
90;0.871833377182;0.348906313181;1e-05;0.700000071526;1.05352723598
91;0.872791711688;0.346390134841;1e-05;0.808333408833;0.569743204117
92;0.873083377182;0.345196452364;1e-05;0.76500005722;0.681182265282
93;0.873666712046;0.345924305618;1e-05;0.745000064373;0.792644953728
94;0.872208374143;0.35076109536;1e-05;0.793333399296;0.554710149765
95;0.873458376825;0.338224084228;1e-05;0.686666703224;1.05724611282
96;0.872916708887;0.342096173316;1e-05;0.705000042915;1.27718248367
97;0.880000044107;0.329375613406;1e-05;0.736666691303;0.811437642574
0;0.404166696332;1.89302628994;1e-05;0.300000029802;2.24245500565
1;0.552875040472;1.21763495028;1e-05;0.457500064373;1.71547806263
2;0.602958377898;1.06786403149;1e-05;0.520000052452;1.54541478157
3;0.637958384752;0.976248396337;1e-05;0.574166703224;1.28298728466
4;0.658791719675;0.907980771065;1e-05;0.653333389759;0.958871364594
5;0.675541718006;0.859125456512;1e-05;0.597500061989;1.23687570095
6;0.687375051975;0.829598988891;1e-05;0.696666717529;0.817162835598
7;0.702854217291;0.791717042327;1e-05;0.642500054836;0.867180776596
8;0.708312554955;0.777747151852;1e-05;0.630833399296;0.916719651222
9;0.718354220986;0.751642550528;1e-05;0.635000038147;0.945121455193
10;0.724791720212;0.732493575513;1e-05;0.768333399296;0.664536809921
11;0.730562556982;0.709821333587;1e-05;0.70250005722;0.749417006969
12;0.733666721284;0.706188082695;1e-05;0.697500061989;0.784013712406
13;0.738645892143;0.691567261219;1e-05;0.750833392143;0.669529211521
14;0.748312555552;0.675133849978;1e-05;0.719166707993;0.735204672813
15;0.749500057995;0.662281675935;1e-05;0.683333396912;0.883676457405
16;0.755083392859;0.652226939499;1e-05;0.641666710377;0.969976508617
17;0.757583391964;0.645068973452;1e-05;0.735000050068;0.669399285316
18;0.762125059962;0.631062084138;1e-05;0.743333375454;0.65847260952
19;0.768583395779;0.620375074148;1e-05;0.68916670084;0.832699036598
20;0.769395896792;0.612648429573;1e-05;0.722500038147;0.699029803276
21;0.775541729033;0.604568938464;1e-05;0.694166731834;0.92454110384
22;0.775479231477;0.599499993771;1e-05;0.633333384991;1.15449337959
23;0.781291731596;0.591718007773;1e-05;0.692500042915;0.839462292194
24;0.783500063121;0.579893295467;1e-05;0.763333392143;0.652538514137
25;0.787083401978;0.575974392891;1e-05;0.789166748524;0.604189026356
26;0.788083395362;0.572919659913;1e-05;0.672500038147;0.880442249775
27;0.790208396614;0.562772850841;1e-05;0.740000069141;0.662543392181
28;0.791291731;0.556334459782;1e-05;0.762500047684;0.703722465038
29;0.795312559903;0.54816235289;1e-05;0.720000052452;0.672452759743
30;0.799562564194;0.543391681015;1e-05;0.779166722298;0.59991465807
31;0.802979234457;0.533573841602;1e-05;0.79083340168;0.580309510231
32;0.803187559843;0.526474628597;1e-05;0.780000066757;0.585639548302
33;0.808041736782;0.520469822288;1e-05;0.643333399296;1.38950183392
34;0.807645896673;0.517667648494;1e-05;0.755000078678;0.666206181049
35;0.813270898461;0.507260508835;1e-05;0.760000050068;0.678215360641
36;0.810208399892;0.514600472003;1e-05;0.750833404064;0.671407175064
37;0.816812563539;0.49621724233;1e-05;0.768333363533;0.736722385883
38;0.818562565446;0.497936484069;1e-05;0.762500083447;0.6300557971
39;0.821395901442;0.488786456436;1e-05;0.770000088215;0.610035932064
40;0.817395903766;0.493414862454;1e-05;0.76666675806;0.603751671314
41;0.819333397746;0.48305978626;1e-05;0.780833411217;0.622081696987
42;0.826416731775;0.473446303904;1e-05;0.671666705608;1.14401968718
43;0.828625067472;0.47075166747;1e-05;0.685000026226;0.969547629356
44;0.829458399713;0.46167976588;1e-05;0.744166707993;0.701507008076
45;0.827750064433;0.467016819119;1e-05;0.772500050068;0.664174211025
46;0.828604229689;0.46394876495;1e-05;0.750000083447;0.703406429291
47;0.83304173559;0.452835252881;1e-05;0.771666717529;0.668920016289
48;0.836083399653;0.443741630912;1e-05;0.70416674614;0.894416034222
49;0.833416731358;0.451310658008;1e-05;0.745833408833;0.696691465378
50;0.834125064313;0.446345563531;1e-05;0.692500066757;0.960520327091
51;0.841062563062;0.436674701422;1e-05;0.781666743755;0.594401907921
52;0.840979230702;0.432179562598;1e-05;0.744166719913;0.691135966778
53;0.843875061572;0.426681124568;1e-05;0.751666724682;0.739726150036
54;0.84066672653;0.430377948135;1e-05;0.756666719913;0.697216784954
55;0.8447083956;0.419825557619;1e-05;0.794166755676;0.575972795486
56;0.847833395004;0.414850825071;1e-05;0.763333415985;0.594236683846
57;0.850854229927;0.408520972133;1e-05;0.769166719913;0.63174803257
58;0.851020894349;0.41049918294;1e-05;0.809166765213;0.539895451069
59;0.849750062525;0.408678991795;1e-05;0.812500059605;0.513102763891
60;0.85200006038;0.401665579826;1e-05;0.810833418369;0.572750711441
61;0.853291726708;0.402418537587;1e-05;0.808333396912;0.529633998871
62;0.853312559128;0.400055334866;1e-05;0.745833408833;0.691747117043
63;0.852979224324;0.400640515834;1e-05;0.681666719913;0.977510499954
64;0.85439588964;0.392969075888;1e-05;0.791666710377;0.591208910942
65;0.857020893395;0.387643360347;1e-05;0.810833406448;0.529343688488
66;0.863833388388;0.377468974292;1e-05;0.802500069141;0.50553869009
67;0.859083391428;0.385342974365;1e-05;0.779166734219;0.618580710888
68;0.861645891666;0.379151785225;1e-05;0.725000035763;0.846547782421
69;0.864020887911;0.376529704034;1e-05;0.67833340168;1.22700359821
70;0.862791723311;0.373513961881;1e-05;0.770000064373;0.669307613373
71;0.865437552631;0.368912911192;1e-05;0.765000069141;0.665546405315
72;0.868750053644;0.364879855439;1e-05;0.722500085831;0.935029625893
73;0.865437555909;0.367684380561;1e-05;0.786666750908;0.568844485283
74;0.867187554836;0.363292890936;1e-05;0.795000040531;0.630744934082
75;0.86689589113;0.363173283935;1e-05;0.783333420753;0.61160736084
76;0.865541720986;0.365680359006;1e-05;0.780000090599;0.606084418297
77;0.872270883918;0.353260001987;1e-05;0.792500066757;0.593551933765
78;0.869937553704;0.353185270131;1e-05;0.7900000453;0.648746478558
79;0.870812552273;0.35533407405;1e-05;0.772500038147;0.692492496967
80;0.870125050545;0.35225509122;1e-05;0.797500085831;0.598421913385
81;0.874208384752;0.341219266504;1e-05;0.790833389759;0.635738265514
82;0.871916717589;0.350604277998;1e-05;0.75916672945;0.712307739258
83;0.8744375512;0.341241302937;1e-05;0.75916672945;0.793034017086
84;0.87641671598;0.338590897992;1e-05;0.8025000453;0.628015136719
85;0.877395880818;0.337466516346;1e-05;0.812500071526;0.563020575047
86;0.875541715026;0.339517384693;1e-05;0.672500050068;1.21191692352
87;0.876812550128;0.333763110787;1e-05;0.81500005722;0.575474381447
88;0.876895880997;0.336397279575;1e-05;0.719166743755;0.867377316952
89;0.880791713893;0.32703835845;1e-05;0.830000066757;0.504866337776
90;0.876583380997;0.335015553683;1e-05;0.730833399296;0.969882762432
91;0.881520879269;0.327766844034;1e-05;0.798333418369;0.649965286255
92;0.883395877779;0.324196201786;1e-05;0.755833387375;0.734152531624
0;0.0650000035763;3.34764592648;1e-05;0.0416666716337;3.238032341
0;0.0566666725092;3.24656264782;1e-05;0.0416666716337;3.22626829147
0;0.0658333385363;3.38575186729;1e-05;0.0450000047684;3.19540901184
0;0.080833338201;3.2441411972;1e-05;0.048333337903;3.21339011192
0;0.0733333382756;3.26854593754;1e-05;0.00833333376795;3.23249435425
0;0.0783333390951;3.23027112484;1e-05;0.08166667521;3.22101678848
0;0.0925000049174;3.25366523266;1e-05;0.0416666716337;3.2128903389
